X,Y,Z,label
6.818688869476318,-6.148065963188222,3.8410367101548153,0.0
6.849206924438477,-6.079480177662852,3.75840502135166,0.0
6.91295862197876,-6.092995524337148,3.81825466094049,0.0
6.875181198120117,-6.008244047205714,3.67419259661168,0.0
6.93899393081665,-6.021188814811515,3.733017724640115,0.0
6.908004283905029,-5.944289080113572,3.5944709799538814,0.0
6.9720540046691895,-5.956780119881004,3.652406754650124,0.0
7.037281036376953,-5.969630939593926,3.7113323742661586,0.0
6.932565689086914,-5.874487418244314,3.511253965244903,0.0
6.99680757522583,-5.886541207181705,3.5682616915852257,0.0
7.062350749969482,-5.899046768942763,3.6263041582663083,0.0
7.129087448120117,-5.91189322316417,3.6853385648958406,0.0
6.95977783203125,-5.80821709406776,3.4302152087487703,0.0
7.024204254150391,-5.819815147405381,3.486314368585924,0.0
7.090136528015137,-5.832021156817692,3.5435304354124093,0.0
7.157278060913086,-5.844567277257215,3.6017289824737575,0.0
7.225664138793945,-5.85746188990292,3.660939308349677,0.0
6.986012935638428,-5.742344402362814,3.3494622444975204,0.0
7.050708293914795,-5.753566292444037,3.4047043536474653,0.0
7.116930961608887,-5.765397119629628,3.461051240702402,0.0
7.184470176696777,-5.777642144265146,3.5184154693574876,0.0
7.253270626068115,-5.790235292626801,3.5767817786949787,0.0
7.011309623718262,-5.6768903170844345,3.2690099427746566,0.0
7.076369762420654,-5.687820143912295,3.323447206632562,0.0
7.142772197723389,-5.699194535066729,3.37888097614147,0.0
7.210704803466797,-5.711140132828296,3.435413777061941,0.0
7.279911994934082,-5.723430848407237,3.492937730232217,0.0
7.34193754196167,-5.729446102111264,3.547379015387636,0.0
7.035706996917725,-5.6118739687230095,3.188870934563703,0.0
7.101128578186035,-5.62251387806472,3.242507069707401,0.0
7.1677470207214355,-5.633469538623203,3.2970544055899658,0.0
7.227870941162109,-5.638721654659389,3.348960823801048,0.0
7.2972846031188965,-5.650605943711073,3.4055257176969334,0.0
7.368020534515381,-5.662839533757442,3.463098069224269,0.0
7.440122604370117,-5.675433952185376,3.521709765331767,0.0
7.062853813171387,-5.550150794111762,3.1106473993842862,0.0
7.128681182861328,-5.560518780304538,3.1635188181288227,0.0
7.187768936157227,-5.565045123236301,3.213737099657259,0.0
7.256044864654541,-5.576087273799276,3.2684084914154092,0.0
7.3259077072143555,-5.5876905900336995,3.3241753514519465,0.0
7.388526439666748,-5.593143372206329,3.3770153664741396,0.0
7.460901737213135,-5.605344029940397,3.434683265453985,0.0
7.081542015075684,-5.482904541865671,3.029401249449195,0.0
7.1475911140441895,-5.492906496977163,3.081406464067752,0.0
7.214860916137695,-5.50321836602241,3.1343003711883006,0.0
7.283389568328857,-5.513849769039662,3.1881115541348133,0.0
7.345254898071289,-5.518828533873428,3.2393575940089785,0.0
7.416715145111084,-5.530391443524515,3.2951951347518853,0.0
7.480740070343018,-5.535775475887252,3.3480963160561346,0.0
7.554812431335449,-5.547945221601435,3.4058685069463395,0.0
7.110631942749023,-5.424772956047597,2.9532457537286576,0.0
7.177128314971924,-5.434521936021685,3.0045243160754667,0.0
7.236822128295898,-5.438538167205683,3.053291145083819,0.0
7.305635929107666,-5.4488141230918945,3.1062487337980227,0.0
7.376010894775391,-5.459601409515511,3.1602474218960492,0.0
7.439299583435059,-5.4645231366984595,3.2115682383866377,0.0
7.512470245361328,-5.476067783045368,3.267521488840679,0.0
7.578000545501709,-5.481396677161575,3.32052553215831,0.0
7.127657413482666,-5.358476309760173,2.8727045235223287,0.0
7.194364070892334,-5.367861421537872,2.9231244426669547,0.0
7.262316703796387,-5.377551531698595,2.9744116657266866,0.0
7.323291778564453,-5.381483204389076,3.0231827156700466,0.0
7.393651962280273,-5.391708130919668,3.0761763734459318,0.0
7.457149028778076,-5.396311735395722,3.126671050204856,0.0
7.530574798583984,-5.407466819050425,3.181693496729309,0.0
7.59633731842041,-5.412475693348785,3.233850471447863,0.0
7.672503471374512,-5.424238775510782,3.290816257252239,0.0
7.15522575378418,-5.301124372918227,2.7970206085579465,0.0
7.2144389152526855,-5.304423802198783,2.843590318585536,0.0
7.282656192779541,-5.3137645557544095,2.894043556419343,0.0
7.3438720703125,-5.317407293217414,2.942054756454557,0.0
7.4145188331604,-5.327276993917862,2.994191388605261,0.0
7.47804069519043,-5.331414132893746,3.043805167332709,0.0
7.551772117614746,-5.342200683750922,3.097937526308057,0.0
7.617811679840088,-5.346903784048784,3.1492854583474084,0.0
7.69430685043335,-5.358289492514808,3.2053348764627496,0.0
7.762765407562256,-5.36340994450309,3.2584218228186637,0.0
7.177881240844727,-5.241052390118295,2.719922287907228,0.0
7.237357139587402,-5.244080295607654,2.7657837631910565,0.0
7.305887222290039,-5.253091815544927,2.815439300345853,0.0
7.367384910583496,-5.256458511794747,2.8627239508154223,0.0
7.438364505767822,-5.2659900912120134,2.9140393821683843,0.0
7.502002239227295,-5.269713254368174,2.962831706405319,0.0
7.57606840133667,-5.280134776878098,3.0161038895754033,0.0
7.642430305480957,-5.284546253166714,3.066679208368282,0.0
7.719308853149414,-5.29557496645977,3.1218528006405575,0.0
7.788111686706543,-5.300396718296514,3.174145340768862,0.0
7.196540832519531,-5.179043094953686,2.64188982290011,0.0
7.255913257598877,-5.181559842476125,2.6869017094014054,0.0
7.324698448181152,-5.190224581646289,2.7357305838354935,0.0
7.386427879333496,-5.193303615763279,2.782262357833107,0.0
7.457685470581055,-5.202482990083514,2.832728379809908,0.0
7.521573066711426,-5.2059123366968345,2.880747154243737,0.0
7.595696926116943,-5.215802661383526,2.9330458700333932,0.0
7.662326335906982,-5.219909430289743,2.98281923879255,0.0
7.730068206787109,-5.224172415541594,3.0333729211214338,0.0
7.808616638183594,-5.235073663105893,3.088551280251108,0.0
7.878791332244873,-5.239683281134254,3.1408082725074,0.0
7.2150068283081055,-5.117883776430376,2.5643830388619384,0.0
7.2745208740234375,-5.120068732843152,2.6086471544153693,0.0
7.3430867195129395,-5.128056024746629,2.656486238070014,0.0
7.404768466949463,-5.130655370920145,2.7021695252029008,0.0
7.476297378540039,-5.139482970214125,2.751789743730925,0.0
7.540431976318359,-5.142619820145633,2.7990391617766384,0.0
7.605608940124512,-5.145895391691411,2.8470052130274204,0.0
7.6815009117126465,-5.155786922231006,2.899348932759812,0.0
7.74951696395874,-5.159743545994754,2.9490944621997452,0.0
7.818685054779053,-5.163855754143482,2.999631131550402,0.0
7.8987135887146,-5.174465804335219,3.054723785060672,0.0
7.97028112411499,-5.178846765844829,3.1069404531290252,0.0
7.2362871170043945,-5.05964802282721,2.488410469159659,0.0
7.296064376831055,-5.061572105576433,2.531987180717309,0.0
7.3649420738220215,-5.06924105240778,2.5790498073940147,0.0
7.426762104034424,-5.0714744338420665,2.6239747705064844,0.0
7.489561080932617,-5.0738322693689195,2.6695601834990943,0.0
7.562384605407715,-5.082378479458455,2.719065908286033,0.0
