X,Y,Z,label
5.86400032043457,-5.545999302095109,3.5691779346553205,0.0
5.913057804107666,-5.554034697418314,3.6211853998112784,0.0
5.968648910522461,-5.567657700492062,3.67751123582574,0.0
6.0193772315979,-5.576185731507654,3.7311630438759926,0.0
6.077697277069092,-5.59117179071581,3.7898535770660824,0.0
6.131089210510254,-5.601032898715574,3.84581195799753,0.0
6.191821575164795,-5.616994038318134,3.9067244839150628,0.0
6.247157096862793,-5.627442449175191,3.9645874971861894,0.0
6.303385257720947,-5.638108467483161,4.023356706864011,0.0
6.367377758026123,-5.655078386983414,4.087451293827034,0.0
6.425628185272217,-5.666295444856275,4.148236371542385,0.0
6.484902381896973,-5.677794229953479,4.210042042229887,0.0
6.552618503570557,-5.69600363982758,4.277720676690732,0.0
6.614202976226807,-5.708189210249603,4.3417964074552,0.0
6.676909923553467,-5.72068294164521,4.4069914447131,0.0
6.748702049255371,-5.740236147442992,4.478600251677487,0.0
5.892646789550781,-5.484356639865242,3.495872713010604,0.0
5.942073345184326,-5.492208502512633,3.5472213516790894,0.0
5.998094081878662,-5.505607316277325,3.6028231870603755,0.0
6.0492167472839355,-5.513952827588816,3.6558045717011987,0.0
6.10728120803833,-5.528056164820661,3.7133099851704245,0.0
6.1610918045043945,-5.53772394098518,3.768567294603008,0.0
6.215806007385254,-5.5476400701949835,3.8247020373826337,0.0
6.278098106384277,-5.563704337914176,3.885855652105588,0.0
6.3347487449646,-5.574141838849964,3.943878582773095,0.0
6.392329692840576,-5.584802084088293,4.002825667041313,0.0
6.458026885986328,-5.6019015243390475,4.067230898050476,0.0
6.5178141593933105,-5.613210063282527,4.128297926452044,0.0
6.578674793243408,-5.6248096939523355,4.190409873850678,0.0
6.640638828277588,-5.636707448017719,4.253598469778262,0.0
6.711541652679443,-5.655485458771198,4.322919985129739,0.0
6.775994777679443,-5.668107639877193,4.388503919980462,0.0
6.841658115386963,-5.681054046176662,4.455268363970722,0.0
5.923152923583984,-5.425663820446232,3.4244576413336048,0.0
5.972978591918945,-5.433345838396252,3.4751797448575794,0.0
6.0294623374938965,-5.446537471572752,3.530091807945983,0.0
6.081011772155762,-5.454714866414322,3.582436299379616,0.0
