X,Y,Z,label
7.517299652099609,-5.735023923179253,3.1221464767796596,0.0
7.5371527671813965,-5.707132574636979,3.15523954580116,0.0
7.5560221672058105,-5.678420196385564,3.1879653134458485,0.0
7.576004981994629,-5.650465479119268,3.2212056398460027,0.0
7.596073627471924,-5.622488438552945,3.2545331861660824,0.0
7.527222156524658,-5.658863471756437,3.0337431423996803,0.0
7.547016620635986,-5.630982645979401,3.0664100251537625,0.0
7.566888809204102,-5.6030789219457455,3.099154548904893,0.0
7.585759162902832,-5.574356218144062,3.1315338913698993,0.0
7.605771064758301,-5.546393018792065,3.164430031890346,0.0
7.624740123748779,-5.517587766716254,3.196939624242136,0.0
7.64577054977417,-5.490185456036159,3.2303642707197375,0.0
7.665564060211182,-5.461800557125695,3.2633210790248497,0.0
7.686774253845215,-5.434327918045398,3.2969371951530237,0.0
7.706682205200195,-5.405835189482735,3.3300515134501887,0.0
7.728084087371826,-5.37828928685754,3.363870704709734,0.0
7.540178298950195,-5.586325600184402,2.9475006262119092,0.0
7.558987617492676,-5.557753449068341,2.9793949602622,0.0
7.578823566436768,-5.529862098144495,3.0117370066345255,0.0
7.597661018371582,-5.501165957330249,3.043726051543618,0.0
7.617645740509033,-5.473222168408317,3.0762195059153794,0.0
7.6373090744018555,-5.444963339191574,3.108632210719343,0.0
7.65831184387207,-5.417568028644417,3.1416431662005766,0.0
7.678083896636963,-5.389208626103291,3.1742025843042962,0.0
7.6992716789245605,-5.361746703733764,3.20740286366889,0.0
7.719162940979004,-5.333284618629747,3.240120123716006,0.0
7.740545272827148,-5.305751814607778,3.2735204512133502,0.0
7.760565757751465,-5.277182887761247,3.3064045617568163,0.0
7.780636310577393,-5.248551284513085,3.339365603242761,0.0
7.8023152351379395,-5.220897563208403,3.373079109388326,0.0
7.822528839111328,-5.192153833122609,3.4062221660124226,0.0
7.842800140380859,-5.163345125744477,3.439450089248346,0.0
7.554226875305176,-5.51584729516205,2.862531320361646,0.0
7.573014736175537,-5.487292960896741,2.8940569245640932,0.0
7.592869281768799,-5.459437918473378,2.9260322288244605,0.0
7.611694812774658,-5.430768062341613,2.957654812834385,0.0
7.632368564605713,-5.403335315731938,2.9900420740038878,0.0
7.652023792266846,-5.375094190422162,3.0220806081268985,0.0
7.6730146408081055,-5.347701184693766,3.05469930399286,0.0
7.692783355712891,-5.3193641882537905,3.0868845896231663,0.0
7.713963508605957,-5.291907874327762,3.119690702023856,0.0
7.7338547706604,-5.263470434624872,3.1520319861329917,0.0
7.753793716430664,-5.234974320283142,3.1844456883492867,0.0
7.7752604484558105,-5.207407408315044,3.217544705874628,0.0
7.795336723327637,-5.178805946626341,3.2501288006305926,0.0
7.815467357635498,-5.150142587675808,3.282792129513076,0.0
7.835655689239502,-5.121417284697064,3.3155374725432796,0.0
7.857529163360596,-5.093682627614625,3.349059295396533,0.0
7.877874374389648,-5.064844676488045,3.381995764209448,0.0
7.8982834815979,-5.035940668920012,3.4150204757018376,0.0
7.918757438659668,-5.006969700295927,3.4481361545696774,0.0
7.941082954406738,-4.979049171571785,3.482127587978432,0.0
7.565891742706299,-5.4448490393579485,2.7774806395777465,0.0
7.584448337554932,-5.416172003554518,2.8085600682744833,0.0
7.604031085968018,-5.388157665248974,2.8400596692041904,0.0
7.62326192855835,-5.359818435071795,2.871470993877671,0.0
7.643819332122803,-5.332330046264138,2.903429524433957,0.0
7.663241863250732,-5.303965467631802,2.9350057989705065,0.0
7.683957576751709,-5.276409759690383,2.967127632778658,0.0
7.703554153442383,-5.247995670260311,2.998868491606063,0.0
7.723345756530762,-5.219629278306068,3.030734880229233,0.0
7.7445807456970215,-5.192142568425075,3.0632232238316166,0.0
7.764503479003906,-5.163678053509642,3.0952486761397773,0.0
7.784479141235352,-5.135156056048266,3.1273486113205595,0.0
7.804508686065674,-5.106574988112642,3.159525047373044,0.0
7.826138973236084,-5.07893647399108,3.192409924107753,0.0
7.846319198608398,-5.050249918409336,3.2247650927635054,0.0
7.866561412811279,-5.021502165997152,3.257204046588637,0.0
7.886867046356201,-4.992691628826223,3.289728803582228,0.0
7.908936500549316,-4.964883945958849,3.3230554775149304,0.0
7.92941427230835,-4.935960032853331,3.355780590145083,0.0
7.949961185455322,-4.906969460994406,3.388598147428542,0.0
7.9705810546875,-4.877912009081179,3.4215115807581786,0.0
7.991275310516357,-4.848785676232253,3.454523146551652,0.0
8.012046813964844,-4.819589732367541,3.4876349181332675,0.0
8.032896995544434,-4.790322859919352,3.5208498586175794,0.0
7.577019691467285,-5.374673355983212,2.693050748585686,0.0
7.595544338226318,-5.346016553158357,2.7237661091278853,0.0
7.6156744956970215,-5.318417764423286,2.7550990227496164,0.0
7.6350297927856445,-5.290199864481911,2.7861969303562977,0.0
