X,Y,Z,label
8.758764266967773,-2.796982377426417,-1.348222470605517,1.0
8.60946273803711,-2.7100582278380867,-1.30258152749444,1.0
8.600638389587402,-2.668201857096567,-1.278684349359797,1.0
8.656189918518066,-2.646230956615076,-1.2643084355515537,1.0
8.712389945983887,-2.6240765638603696,-1.249806881126188,1.0
8.773834228515625,-2.603094096276469,-1.2358222800242802,1.0
8.826787948608398,-2.579199065648275,-1.220414566881469,1.0
8.880315780639648,-2.5551142057811846,-1.2048797913019453,1.0
8.962845802307129,-2.5388842204387747,-1.1929971875511272,1.0
9.06027889251709,-2.5261912462447764,-1.1827030491668906,1.0
9.15967845916748,-2.5132877769752344,-1.172227520402096,1.0
9.256589889526367,-2.498947064232987,-1.160997924004776,1.0
9.354928016662598,-2.4842425482654105,-1.149514874023534,1.0
9.469622611999512,-2.47305642858216,-1.139565270099294,1.0
9.56760311126709,-2.4566825824813097,-1.127129323554054,1.0
7.336176872253418,-2.3707175888107392,-1.2347667251502936,1.0
7.446224212646484,-2.372116351879341,-1.2335646995727245,1.0
7.539069652557373,-2.3672201008003064,-1.229042382741185,1.0
7.634305000305176,-2.36232995402367,-1.2244799290439385,1.0
7.7439775466918945,-2.3610882203595738,-1.2217602601057354,1.0
7.839617729187012,-2.3547495332854274,-1.2163541097412613,1.0
7.93446159362793,-2.347422544291487,-1.2103919109906742,1.0
8.047971725463867,-2.344790598204057,-1.2067995209545606,1.0
8.14474868774414,-2.336449619669095,-1.2002165703737235,1.0
8.242317199707031,-2.327575162479393,-1.1933111795961078,1.0
8.357922554016113,-2.322951595594518,-1.1885306597698964,1.0
8.456462860107422,-2.312740038207775,-1.1808355540569881,1.0
8.568544387817383,-2.305405030480036,-1.1745539349871679,1.0
8.691439628601074,-2.300046238799693,-1.1692158071741923,1.0
8.815495491027832,-2.2940106962468874,-1.1634657932168369,1.0
8.963469505310059,-2.293107962079647,-1.160242406429024,1.0
9.08826732635498,-2.285183875723216,-1.1533884653653539,1.0
9.215420722961426,-2.276853487086123,-1.146256929623439,1.0
9.341920852661133,-2.2673581489858874,-1.1384647512223105,1.0
9.469968795776367,-2.257232703654232,-1.1302805101610478,1.0
9.599054336547852,-2.2463401494312776,-1.1216344171453998,1.0
6.819573879241943,-2.1675850110873456,-1.2099475686635217,1.0
6.933690071105957,-2.172048136820457,-1.211829768405422,1.0
7.032033920288086,-2.170703834485483,-1.2104550509797247,1.0
7.131630897521973,-2.1689490537590563,-1.2088357213183936,1.0
7.25096321105957,-2.172306616456223,-1.2100478781749013,1.0
