X,Y,Z,label
6.322697162628174,-5.979821653406109,3.8483679739792547,0.0
6.352635383605957,-5.966922179554383,3.8903846179569928,0.0
6.385614395141602,-5.956610235656602,3.934419654521793,0.0
6.41605281829834,-5.9436550711293785,3.9770460352513592,0.0
6.449644088745117,-5.933344084351827,4.02178749491685,0.0
6.480602741241455,-5.920329202324282,4.065049062659818,0.0
6.514990329742432,-5.9101609630861365,4.110627615880912,0.0
6.546882629394531,-5.897435779701835,4.154800559511757,0.0
6.579037666320801,-5.884667905226142,4.199301533727646,0.0
6.614713191986084,-5.874745102893881,4.2462250150179575,0.0
6.647463798522949,-5.861916569939219,4.291448714973005,0.0
6.680494785308838,-5.849043224123642,4.337022042869863,0.0
6.716474533081055,-5.838438748609113,4.384689823181996,0.0
6.7493510246276855,-5.82482474603085,4.43051237372422,0.0
6.782508850097656,-5.811158593262106,4.476690440229825,0.0
6.363975524902344,-5.923028222543984,3.7754934416903905,0.0
6.39418888092041,-5.910095279422133,3.817119759692513,0.0
6.427480697631836,-5.899738070800068,3.860738794747055,0.0
6.458205699920654,-5.886752391558432,3.902974244895716,0.0
6.49212646484375,-5.876402208878187,3.9473011546522794,0.0
6.5233869552612305,-5.863362642539243,3.9901728304625803,0.0
6.554898738861084,-5.850282602704528,4.0333525359883025,0.0
6.589783668518066,-5.8399227470865025,4.078774675978102,0.0
6.622157573699951,-5.827041888001376,4.122813403138544,0.0
6.654911518096924,-5.814212817594928,4.1672522519117035,0.0
6.691292762756348,-5.804243903586461,4.214140688128876,0.0
6.72467041015625,-5.791356816716434,4.259317806000721,0.0
6.757689952850342,-5.777868944028975,4.304437093695362,0.0
6.790862083435059,-5.764219932083005,4.349822304878996,0.0
6.827798843383789,-5.753449582109411,4.397801689671054,0.0
6.86161470413208,-5.739728377582242,4.443955929307752,0.0
6.406207084655762,-5.868146030097962,3.7037343900043873,0.0
6.436707496643066,-5.855179241281595,3.7449854656709447,0.0
6.470324993133545,-5.84477755166172,3.788205115458362,0.0
6.501351356506348,-5.831762760861784,3.830065893641381,0.0
6.532624244689941,-5.818709684513001,3.8722213250373625,0.0
6.567190170288086,-5.80830823618724,3.9164913881808086,0.0
6.599023818969727,-5.795204231883532,3.959296753692232,0.0
6.631120204925537,-5.78206078876012,4.0024167094021745,0.0
6.663486003875732,-5.768876748959476,4.0458568792371015,0.0
6.699463844299316,-5.758521385131033,4.091663500589654,0.0
6.732850074768066,-5.745632111290184,4.136063877483473,0.0
6.766529560089111,-5.732700772667585,4.180813396923103,0.0
6.7999467849731445,-5.719254134269021,4.225569705850001,0.0
6.833427906036377,-5.705569006450868,4.270534734639401,0.0
6.870716094970703,-5.694745866128903,4.318061718137172,0.0
6.9048566818237305,-5.680992628494093,4.363796171215045,0.0
6.939306259155273,-5.667189024835973,4.409901628290601,0.0
6.447589874267578,-5.813464623194624,3.6319926609291033,0.0
6.478376865386963,-5.800462717882433,3.6728686773534522,0.0
6.509406566619873,-5.787426494548821,3.714027145463518,0.0
6.543647766113281,-5.776972534256061,3.7571767637875566,0.0
6.575227737426758,-5.763891029662683,3.7989582299147915,0.0
6.607067108154297,-5.750773576939869,3.8410412588071146,0.0
6.639169692993164,-5.737618779811511,3.8834310614378986,0.0
6.674727439880371,-5.727159828793755,3.9280101764418176,0.0
6.707429885864258,-5.713956035056792,3.971078530747383,0.0
6.740413188934326,-5.700712743202728,4.014474723985794,0.0
6.773683547973633,-5.687429272211196,4.058205205989701,0.0
6.8074493408203125,-5.674272956295706,4.10239911399644,0.0
6.841265678405762,-5.660866249442693,4.146792095086567,0.0
6.875053405761719,-5.647142877102828,4.191337069249866,0.0
6.909145832061768,-5.6333742173582255,4.236238001978336,0.0
6.947157859802246,-5.62248050071483,4.283728097552897,0.0
6.981937885284424,-5.608644419053944,4.329413474325826,0.0
7.017042636871338,-5.594760198138708,4.375478480344999,0.0
6.488110065460205,-5.758963934786948,3.5602578160146074,0.0
6.519185543060303,-5.745929201338624,3.6007613062405253,0.0
6.550509452819824,-5.732861182251612,3.641546652105714,0.0
6.582086563110352,-5.719759641400666,3.6826205971866233,0.0
6.6139235496521,-5.706624549137089,3.7239897658504195,0.0
6.649130344390869,-5.696114935267912,3.7674187370331444,0.0
6.681556701660156,-5.6829376680661,3.8094377416929475,0.0
6.714259624481201,-5.669723916600297,3.851770731945981,0.0
6.747243881225586,-5.656473238268714,3.894424570577987,0.0
6.780517101287842,-5.643184952050979,3.937405707421615,0.0
6.814084053039551,-5.629858647287336,3.9807215374249902,0.0
6.847952365875244,-5.616493230004322,4.024378748839341,0.0
6.881598949432373,-5.602658098724672,4.068072592399568,0.0
6.915525913238525,-5.5887613101600735,4.1120988094323145,0.0
6.949944972991943,-5.574968372177158,4.156588142220902,0.0
6.984683513641357,-5.561131070815121,4.201441709754194,0.0
7.019745826721191,-5.547247215833704,4.246665732005105,0.0
7.055139064788818,-5.5333160155620895,4.292268374502719,0.0
7.090870380401611,-5.519336265376369,4.3382580411947,0.0
6.52681303024292,-5.703803667569279,3.488019508881599,0.0
6.558136940002441,-5.690706836439314,3.5281255257756947,0.0
6.592689037322998,-5.680141259305286,3.5701238522088468,0.0
6.624579906463623,-5.66700857865928,3.610839162638483,0.0
6.656736373901367,-5.653843378983373,3.6518491006045575,0.0
6.689164638519287,-5.640645869047448,3.6931607034273255,0.0
6.721870422363281,-5.627414890993976,3.734779595033252,0.0
6.75485897064209,-5.6141493508494955,3.7767124636735674,0.0
6.788136959075928,-5.600849218965307,3.818965933715434,0.0
6.821710109710693,-5.587513194891405,3.86154681261937,0.0
6.855585098266602,-5.574140836025995,3.904461963171119,0.0
6.889766693115234,-5.560730397023947,3.947717899087396,0.0
6.923831939697266,-5.546936762449458,3.9910744907675713,0.0
6.957490921020508,-5.532530583132081,4.034362421957376,0.0
6.991548538208008,-5.518153967148135,4.0780467884452625,0.0
7.026616096496582,-5.504278266140892,4.122491953599634,0.0
7.062015533447266,-5.4903577272107045,4.16730768412207,0.0
7.097753047943115,-5.476390668896505,4.212501558054052,0.0
7.129956245422363,-5.459405160389382,4.255765605515067,0.0
7.166324138641357,-5.445313203099312,4.3016868088111115,0.0
6.567612171173096,-5.651384021236123,3.4173533145655353,0.0
6.599235534667969,-5.638251793012041,3.45710095234462,0.0
6.631119251251221,-5.6250896786001086,3.497130134901487,0.0
6.663270473480225,-5.611898125188786,3.5374483125094858,0.0
6.69569206237793,-5.598675053188261,3.578059989445092,0.0
6.7283935546875,-5.585422689367497,3.618973790956867,0.0
6.761378765106201,-5.572137651393338,3.6601938722522607,0.0
6.794651985168457,-5.558819290187447,3.7017272153263057,0.0
6.82822322845459,-5.545468704309957,3.743581444986862,0.0
6.862095355987549,-5.532083465102029,3.7857623682537516,0.0
6.896276950836182,-5.518664051694155,3.828277967562704,0.0
6.930773735046387,-5.505208480322624,3.8711343436773427,0.0
6.965260982513428,-5.491455246186501,3.914153215199151,0.0
6.999236583709717,-5.477010656986238,3.957050369252707,0.0
7.033524513244629,-5.462523619699832,4.000290279903489,0.0
7.064521312713623,-5.44521000536564,4.041814442504055,0.0
7.099661827087402,-5.430813920718573,4.0858684925141,0.0
7.135676860809326,-5.416781472400012,4.130602923859366,0.0
7.172046184539795,-5.40270360325757,4.175723123422038,0.0
7.208775997161865,-5.388578902190792,4.2212376143590715,0.0
7.241816997528076,-5.371397050706196,4.26476478481252,0.0
6.6047773361206055,-5.596727783337451,3.3452336554372573,0.0
6.6366472244262695,-5.583531869503424,3.3845858378836,0.0
6.668783664703369,-5.570307991654527,3.424219556548883,0.0
6.701193809509277,-5.557056771513737,3.4641416103347837,0.0
6.733882427215576,-5.543776606328397,3.5043573294239647,0.0
6.766854286193848,-5.530466370183015,3.5448728699052716,0.0
6.8001179695129395,-5.517126955161174,3.5856959757958573,0.0
6.833677768707275,-5.5037561071385515,3.6268318027438693,0.0
6.86754035949707,-5.490353589989902,3.6682870943257613,0.0
6.901712894439697,-5.476919024997501,3.710069777652039,0.0
6.936202049255371,-5.463451524664432,3.7521864217646432,0.0
6.971013069152832,-5.449949582064142,3.7946439533333813,0.0
7.002465724945068,-5.433551083984574,3.8354299931470233,0.0
7.036696434020996,-5.419039794092263,3.8778921373170534,0.0
7.071247100830078,-5.404487946344757,3.9206964973630876,0.0
7.106122016906738,-5.389892460711546,3.9638487057704306,0.0
7.141327857971191,-5.375252513579782,4.007356395905788,0.0
7.17310094833374,-5.357750103431903,4.049098579436619,0.0
7.20938777923584,-5.343333416261876,4.093553250829889,0.0
7.246407985687256,-5.329144325631435,4.138607170971376,0.0
7.279712200164795,-5.3119225926371065,4.181711928289458,0.0
7.317418575286865,-5.297608580262102,4.227521271750808,0.0
6.6430487632751465,-5.543893865191553,3.2741112280560745,0.0
6.675178527832031,-5.530634540694861,3.3130832133442403,0.0
6.707581520080566,-5.517348697519124,3.35233590038632,0.0
6.740262985229492,-5.504036306015645,3.391875913549477,0.0
6.773229598999023,-5.490696891640599,3.431709583457072,0.0
6.806488037109375,-5.477330218268743,3.4718436536855575,0.0
6.840043544769287,-5.463934683147423,3.5122834544175956,0.0
6.873902320861816,-5.450509430721755,3.553036086857509,0.0
6.908071994781494,-5.437054908180202,3.594109001278644,0.0
6.939085960388184,-5.420856660890591,3.633689780684796,0.0
6.973832130432129,-5.40731021386518,3.6753773839371937,0.0
7.008907318115234,-5.393730976384916,3.717404920971409,0.0
7.044319152832031,-5.380118092894917,3.7597794929917643,0.0
7.078883647918701,-5.365568033813013,3.801869788011562,0.0
7.1101555824279785,-5.34825533833557,3.8423450698591792,0.0
7.1453118324279785,-5.333593776026619,3.88507622381422,0.0
7.1808061599731445,-5.318888752659812,3.928161731288444,0.0
7.212839126586914,-5.3013416425065625,3.969515117474567,0.0
7.248962879180908,-5.28651796458433,4.013282503181659,0.0
7.2854461669921875,-5.2716477353360505,4.057427500135915,0.0
7.318930625915527,-5.254313177442454,4.100072671210459,0.0
7.356955051422119,-5.239933747707724,4.145436352981801,0.0
7.395379066467285,-5.2255060795348705,4.19121716234355,0.0
6.680616855621338,-5.491315914408229,3.2030392353335926,0.0
6.713006019592285,-5.477992146866143,3.2416316195100294,0.0
6.745675086975098,-5.4646442277131175,3.280504990625341,0.0
6.778629302978516,-5.451271443986753,3.3196652663497956,0.0
6.811874866485596,-5.437872431352974,3.359118189819148,0.0
6.845418453216553,-5.4244471601630835,3.3988703854005604,0.0
6.879266738891602,-5.410995187815289,3.438928715879777,0.0
6.910041809082031,-5.3948733125972055,3.477596548543312,0.0
6.944456100463867,-5.381336635564668,3.518243925940021,0.0
6.979193210601807,-5.3677703564649,3.559216732407259,0.0
7.014260768890381,-5.354173381324441,3.6005216561962556,0.0
7.049665451049805,-5.340545331425565,3.6421666244175177,0.0
7.0817155838012695,-5.324104665275946,3.6822358968277986,0.0
7.116784572601318,-5.309662232562715,3.72403004698227,0.0
7.151946544647217,-5.295000979348175,3.7660402816841736,0.0
7.18373441696167,-5.27757035242715,3.80643003273209,0.0
7.219515800476074,-5.262799045908055,3.8490946049633004,0.0
7.255650997161865,-5.247984963938144,3.8921213939401356,0.0
7.288234710693359,-5.230319022313384,3.9334062870816235,0.0
7.325026988983154,-5.215386258432683,3.977128735188036,0.0
7.358148097991943,-5.1975481207783,4.019025658192368,0.0
7.395693302154541,-5.182539079258522,4.06350958238689,0.0
7.430132865905762,-5.165049575338462,4.106463352032594,0.0
7.469219207763672,-5.1504766546405225,4.152166145366553,0.0
6.717772483825684,-5.439220122483345,3.13214862250735,0.0
6.750166416168213,-5.42562535966958,3.1702444493866104,0.0
6.7831010818481445,-5.412214332156536,3.2087391006216017,0.0
6.816328048706055,-5.398779472452883,3.2475200604192884,0.0
6.849853515625,-5.385320718967891,3.286593420984452,0.0
6.880388259887695,-5.369265628954113,3.3243736636341796,0.0
6.914468288421631,-5.355728119782181,3.3640106122964197,0.0
6.948866367340088,-5.342164673767799,3.4039593112240865,0.0
6.98358678817749,-5.328573068728677,3.44422544822771,0.0
7.015100479125977,-5.3122747086456075,3.4830601457621015,0.0
7.050424575805664,-5.298597707663692,3.5239394047585404,0.0
7.086092948913574,-5.284890600422026,3.5651570478160326,0.0
7.122111797332764,-5.271151911936086,3.6067205337667683,0.0
7.153960227966309,-5.254054841768742,3.6463285593212293,0.0
7.189395904541016,-5.239323207813023,3.6879207751282927,0.0
7.221431255340576,-5.22184295739155,3.7279251220168317,0.0
7.257500648498535,-5.2070044311635355,3.770170951538623,0.0
7.2939300537109375,-5.192123653088245,3.8127770436910233,0.0
7.326779842376709,-5.174411423529808,3.8536751574868835,0.0
7.363882064819336,-5.159415124575987,3.896976184954282,0.0
7.397281646728516,-5.141533034114003,3.9384860816355656,0.0
7.4350810050964355,-5.126413264402452,3.9825097596560357,0.0
7.469052314758301,-5.108353997411709,4.024655484649367,0.0
7.507821559906006,-5.0932702222784885,4.069563574369048,0.0
7.543172359466553,-5.075553293248572,4.112800064097055,0.0
6.754852771759033,-5.387856749722581,3.061576260429501,0.0
6.787312030792236,-5.374040630532312,3.0992123928727655,0.0
6.82005500793457,-5.3602022157266855,3.1371212828417536,0.0
6.850192546844482,-5.344081218161741,3.173967210352148,0.0
6.883937358856201,-5.330533339042909,3.2126234635170747,0.0
6.917994022369385,-5.316962536934738,3.2515776136078114,0.0
6.952367305755615,-5.30336703455006,3.2908356421786924,0.0
6.9836201667785645,-5.287138296696558,3.3287623912017863,0.0
7.018584728240967,-5.273463696435917,3.368606780201723,0.0
7.053887844085693,-5.259762416721728,3.408775461504518,0.0
7.085900783538818,-5.243343736422616,3.447506185649192,0.0
7.121832370758057,-5.229557080176652,3.488298989820311,0.0
7.158121585845947,-5.215739779243047,3.5294354443510794,0.0
7.190450668334961,-5.198763895654686,3.5687774877336493,0.0
7.226161479949951,-5.18396200872592,3.6099538132954003,0.0
7.258444309234619,-5.166430308457115,3.64957436107055,0.0
7.294800758361816,-5.151522672289232,3.6914019886041456,0.0
7.32761287689209,-5.1338331882336705,3.7315970633113067,0.0
7.364642143249512,-5.11881525239831,3.774103397193334,0.0
7.39800500869751,-5.10096170131351,3.8148964482126853,0.0
7.435732841491699,-5.085825928884563,3.8581089652626397,0.0
7.469667911529541,-5.067800788668767,3.899524157230093,0.0
7.508121013641357,-5.05254056445241,3.9434714539174593,0.0
7.5426530838012695,-5.034337266678174,3.9855346032812995,0.0
7.581860065460205,-5.018945006981916,4.030246936446773,0.0
7.617310047149658,-5.000750951845437,4.0731438702551195,0.0
6.793093204498291,-5.338166636207588,2.991838317158861,0.0
6.825829982757568,-5.324288528921785,3.029121511934721,0.0
6.855743408203125,-5.30797827204846,3.0652843890243324,0.0
6.889006614685059,-5.294027747028924,3.103080160723675,0.0
6.922572135925293,-5.280054262491346,3.141158984127356,0.0
6.953518390655518,-5.263840757947332,3.1781899149524855,0.0
6.988137722015381,-5.250158341873427,3.217042773555272,0.0
7.023087024688721,-5.2364517833619235,3.256205245215114,0.0
7.054834842681885,-5.22010143966672,3.2940315161254277,0.0
7.090400695800781,-5.2063157707482395,3.3337908169274537,0.0
7.12631893157959,-5.192503773738572,3.3738802638185397,0.0
7.1588616371154785,-5.175964239382197,3.4125265939311844,0.0
7.1954345703125,-5.16206582092701,3.4532512284501693,0.0
7.2282185554504395,-5.1451747896965045,3.492316332194045,0.0
7.264215469360352,-5.130298539674785,3.5330901525717837,0.0
7.296757698059082,-5.112711724333868,3.5723405800386474,0.0
7.333415508270264,-5.09773288610529,3.6137649785736508,0.0
7.366497993469238,-5.07998973231344,3.6535890985074997,0.0
7.403841972351074,-5.064901324497471,3.6956901300666316,0.0
7.437488555908203,-5.046995993907332,3.7361116855914456,0.0
7.475546360015869,-5.031792465634911,3.778917882760123,0.0
7.509779930114746,-5.013718119458429,3.8199617452087105,0.0
7.544280052185059,-4.995544867987932,3.861301122240809,0.0
7.58342170715332,-4.980140081440198,3.905192579185917,0.0
7.6185431480407715,-4.961785975685147,3.9471919320482924,0.0
7.65394926071167,-4.943328141553772,3.989506102225748,0.0
7.694235324859619,-4.927703340536045,4.034547607045417,0.0
6.8277435302734375,-5.286400403783845,2.9208290116019504,0.0
6.860701084136963,-5.272431973120297,2.957724972513875,0.0
6.893953323364258,-5.2584428028276635,2.99489114079006,0.0
6.927508354187012,-5.244432005409029,3.032334085472447,0.0
6.958113670349121,-5.227951350674332,3.0686228720193554,0.0
6.9922308921813965,-5.213868348878517,3.1065997440045714,0.0
7.023293972015381,-5.197263698224247,3.1433604088266596,0.0
7.058473587036133,-5.183454067206524,3.182108319275556,0.0
7.094019412994385,-5.169637455302229,3.2211812623450764,0.0
7.126280307769775,-5.153165857127684,3.2589129089288122,0.0
7.1624674797058105,-5.139269057960633,3.2985932137377083,0.0
7.195255756378174,-5.122664620839389,3.336862961178402,0.0
7.232112884521484,-5.1086845293170455,3.3771771976382357,0.0
7.265356063842773,-5.0918754426550645,3.4159631863275073,0.0
7.301641464233398,-5.076925195727101,3.4563370431238547,0.0
7.334441661834717,-5.059280755653485,3.495218248631525,0.0
7.371401786804199,-5.0442293019704225,3.536240784795346,0.0
7.40475606918335,-5.026430826629914,3.575694903630199,0.0
7.438364028930664,-5.008543049980297,3.615423024665716,0.0
7.476348400115967,-4.993313996007324,3.657444481917451,0.0
7.5105414390563965,-4.975260979646592,3.697779515375204,0.0
7.5492682456970215,-4.959914314967599,3.740518037461087,0.0
7.584073543548584,-4.941691063572264,3.7814870939738605,0.0
7.619157791137695,-4.923367574490874,3.8227579403682808,0.0
7.659011363983154,-4.907816512208662,3.866600603450227,0.0
7.6947431564331055,-4.889310123488273,3.9085436186433307,0.0
7.730771064758301,-4.870697752267237,3.950806606799661,0.0
7.767100811004639,-4.851977446723873,3.993396200845225,0.0
6.86657190322876,-5.238577198388626,2.8518808576120276,0.0
6.899820804595947,-5.224544766217132,2.888436605987335,0.0
6.930201053619385,-5.208109844188024,2.923924839347006,0.0
6.964000225067139,-5.194009743243362,2.9609904228321366,0.0
6.998114585876465,-5.179888954022666,2.9983377467194194,0.0
7.029201507568359,-5.163286137900695,3.0345274771061796,0.0
7.063902378082275,-5.14909309982977,3.0724186648470373,0.0
7.095468997955322,-5.132367101163395,3.1090902653849475,0.0
7.130936145782471,-5.118209421858513,3.147616808243558,0.0
7.163442611694336,-5.101667571939916,3.1849859724723815,0.0
